cut_off	num_rel	true_recall	SWIFT	SWIFT+forget0.1	SWIFT+forget0.2	SWIFT+forget0.5
5400	802	0.5888399412628488	0.06268055970433342	0.06155499270857318	0.061296239682054415	0.060514600467818605
5430	810	0.5947136563876652	0.054745913065919694	0.0542568155938107	0.05447941888619855	0.05513955071477195
5460	811	0.5954478707782672	0.11166155206683909	0.11231131422240687	0.11508443309209593	0.1241579914268218
5490	815	0.5983847283406755	0.12354132636635672	0.12013561320754718	0.11904761904761904	0.11583285957930642
5520	819	0.6013215859030837	0.0890302066784542	0.08768736616702355	0.08776253750535791	0.08794158702888435
5550	821	0.6027900146842878	0.12066209836198345	0.11966185687217606	0.12093091766092208	0.12505712109672507
5580	825	0.6057268722466961	0.10966223884498016	0.10856691669956574	0.10937292854302001	0.11171293161814488
5610	827	0.6071953010279001	0.10994270071277866	0.10907412292271168	0.11014917421417154	0.11339640751405457
5640	828	0.6079295154185022	0.14403351905075223	0.14465408805031446	0.14822771213748656	0.1595683175949123
5670	833	0.6116005873715125	0.0974133161831471	0.09390147672190283	0.09202386212991603	0.08649153774270585
5700	834	0.6123348017621145	0.08659087452067847	0.08711092542302068	0.08907401473886575	0.09541242420775654
5730	836	0.6138032305433186	0.13801820672581785	0.1396125584502338	0.14398897692042714	0.15752779348030901
5760	843	0.6189427312775331	0.05260515499929259	0.05182908084844759	0.05170827455069619	0.05133357690902448
5790	844	0.6196769456681351	0.10417544320978335	0.10409472126295018	0.10584399297717582	0.11137503299023489
5820	845	0.6204111600587372	0.14689453435144556	0.1482196105946325	0.15252707581227437	0.16624040920716113
5850	850	0.6240822320117474	0.05989205282205632	0.05862068965517241	0.05813953488372093	0.05668178180848226
5880	853	0.6262848751835536	0.080026048062825	0.07915738678544915	0.07948932997856677	0.08043375766148043
5910	860	0.631424375917768	0.03965246459103337	0.03926761335098854	0.03930889478014444	0.039429645591673924
5940	865	0.6350954478707783	0.0632461086352958	0.06314790480362097	0.06391783048843568	0.066344531369842
5970	873	0.6409691629955947	0.05920199374455278	0.058629952988582944	0.058827493261455525	0.05941200489995917
6000	882	0.6475770925110133	0.05509228895389453	0.05444444444444444	0.054484803558191255	0.054613003095975235
6030	886	0.6505139500734214	0.08303677996883786	0.08238794867026222	0.0829976580796253	0.08486590038314176
6060	895	0.6571218795888399	0.05108374595145618	0.051107811786203744	0.05175504539409009	0.05377959379882226
6090	897	0.6585903083700441	0.11043929963392923	0.11065877128053293	0.11278762731044889	0.11945665201757891
6120	903	0.6629955947136564	0.046645372913583526	0.04618217153377998	0.046255506607929514	0.0464793082149475
6150	907	0.6659324522760646	0.07573796501269175	0.07525721871888483	0.07585514761227732	0.07760759818601866
6180	914	0.671071953010279	0.05220097948227365	0.05174951874079946	0.05191412018630012	0.05237822349570201
6210	921	0.6762114537444934	0.02172663016074416	0.02159842408892641	0.021640546065462063	0.021768932589581166
6240	922	0.6769456681350955	0.09098759035965293	0.0919976052684095	0.09449625909603361	0.10258121940364931
6270	928	0.6813509544787077	0.07269492137194603	0.07197145959360943	0.07224038611240853	0.07296744771190439
6300	931	0.6835535976505139	0.08250414708601381	0.08228015908086611	0.08328115216030056	0.08636363636363636
6330	931	0.6835535976505139	0.14843253657052283	0.1510873093151574	0.15683962264150944	0.17599243856332702
6360	933	0.6850220264317181	0.1951109198264652	0.1951474586906505	0.1992738146091414	0.2114208021753909
6390	935	0.6864904552129222	0.21688344104079013	0.21158633174926453	0.2109181141439206	0.20828692359100023
6420	937	0.6879588839941263	0.19224596801541538	0.1925606247431155	0.19697288206853059	0.21056179775280898
6450	945	0.6938325991189427	0.04894048595255255	0.04845656855707107	0.048531224322103536	0.048771676300578035
6480	949	0.6967694566813509	0.07933124347000016	0.07785708425629666	0.0775136812872662	0.07649524423665968
6510	953	0.6997063142437592	0.0893461314695064	0.0883962526667285	0.08879157737817944	0.09005859005859006
6540	962	0.7063142437591777	0.03378906421515008	0.033506321618891714	0.03354604735502319	0.03366343563005214
6570	969	0.711453744493392	0.044879421291861024	0.044376259388166334	0.044360007324665815	0.04430727023319616
6600	975	0.7158590308370044	0.08146384258763577	0.08082566525739866	0.08134490238611713	0.08283068558321298
6630	980	0.7195301027900147	0.07684229686785055	0.07648482010458128	0.0771957463568334	0.07942940508996596
6660	981	0.7202643171806168	0.13850172068515615	0.13914893617021276	0.14238026124818579	0.15277994081918705
